time,namespace,pod,container,cpu-limit,cpu-request,cpu-usage,memory-limit,memory-request,memory-usage,receive-packets,receive-packets-dropped,total-packets,total-packets-dropped,transmit-packets,transmit-packets-dropped,label
1724966261.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001731285383275,1610612736,1048576000,1497403392,1.6164329056003186,0,3.232865811200637,0,1.6164329056003186,0,0
1724966275.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001706136470893,1610612736,1048576000,1497403392,1.609553478712357,0,3.219106957424714,0,1.609553478712357,0,0
1724966289.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001728787180199,1610612736,1048576000,1497403392,1.5916503587736464,0,3.1833007175472927,0,1.5916503587736464,0,0
1724966303.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.000168823827932,1610612736,1048576000,1497403392,1.6695265037332467,0,3.246301535036869,0,1.576775031303622,0,0
1724966317.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001443166234077,1610612736,1048576000,1497403392,1.7046497600377644,0,3.304397996380897,0,1.5997482363431328,0,0
1724966331.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001669971434512,1610612736,1048576000,1497403392,1.72331976323085,0,3.346736931491796,0,1.6234171682609455,0,0
1724966345.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001731517047226,1610612736,1048576000,1497403392,1.5995612631963805,0,3.1991225263927605,0,1.5995612631963805,0,0
1724966359.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001427108991602,1610612736,1048576000,1497403392,1.6622195004592977,0,3.324439000918596,0,1.6622195004592977,0,0
1724966373.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001746352289821,1610612736,1048576000,1497403392,1.6181884380436102,0,3.2363768760872205,0,1.6181884380436102,0,0
1724966387.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001777543243625,1610612736,1048576000,1497403392,1.6804311740475846,0,3.360862348095169,0,1.6804311740475846,0,0
1724966401.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001755695667346,1610612736,1048576000,1497403392,1.6167625945806117,0,3.233525189161224,0,1.6167625945806117,0,0
1724966415.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.000173793897181,1610612736,1048576000,1497403392,1.3921414641713483,0,2.7842829283426966,0,1.3921414641713483,0,0
1724966429.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001369526201146,1610612736,1048576000,1497403392,1.4036173747923095,0,2.729256006540602,0,1.3256386317482929,0,0
1724966443.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001705933492104,1610612736,1048576000,1497403392,1.7089959648706383,0,3.323047709470686,0,1.6140517446000475,0,0
1724966457.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.000170322959016,1610612736,1048576000,1497403392,1.651509951956074,0,3.217227179135209,0,1.5657172271791353,0,0
1724966471.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.000170569276328,1610612736,1048576000,1497403392,1.5547768779152065,0,3.109553755830413,0,1.5547768779152065,0,0
1724966485.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001344950745168,1610612736,1048576000,1497403392,1.5808224995870983,0,3.1616449991741966,0,1.5808224995870983,0,0
1724966499.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001718306935138,1610612736,1048576000,1497403392,1.631883791486623,0,3.263767582973246,0,1.631883791486623,0,0
1724966513.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001720745717507,1610612736,1048576000,1497403392,1.6146508317576322,0,3.2293016635152645,0,1.6146508317576322,0,0
1724966527.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001739283745861,1610612736,1048576000,1497403392,1.5911720945610843,0,3.1823441891221687,0,1.5911720945610843,0,0
1724966541.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001217378444449,1610612736,1048576000,1497403392,1.6489340818970597,0,3.2193474932275925,0,1.570413411330533,0,0
1724966555.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001740114300794,1610612736,1048576000,1497403392,1.6827533655067313,0,3.2385064770129546,0,1.5557531115062233,0,0
1724966569.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.000172843864908,1610612736,1048576000,1497403392,1.6845738233662717,0,3.286973313885408,0,1.6023994905191363,0,0
1724966583.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001499027525019,1610612736,1048576000,1497403392,1.6601165469575825,0,3.320233093915165,0,1.6601165469575825,0,0
1724966597.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.000170867056279,1610612736,1048576000,1497403392,1.5806330851462087,0,3.1612661702924174,0,1.5806330851462087,0,0
1724966611.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001692806888584,1610612736,1048576000,1497403392,1.5875272486020282,0,3.1750544972040564,0,1.5875272486020282,0,0
1724966625.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001700077715482,1610612736,1048576000,1497403392,1.619882905607109,0,3.239765811214218,0,1.619882905607109,0,0
1724966639.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001717617402671,1610612736,1048576000,1497403392,1.6051364365971108,0,3.2102728731942216,0,1.6051364365971108,0,0
1724966653.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001722698373118,1610612736,1048576000,1497403392,1.6687139314436692,0,3.3374278628873384,0,1.6687139314436692,0,0
1724966667.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001727426281017,1610612736,1048576000,1497403392,1.654968894560536,0,3.2301802520338176,0,1.5752113574732811,0,0
1724966681.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001721384481954,1610612736,1048576000,1497403392,1.7000871839581515,0,3.312990409764603,0,1.6129032258064513,0,0
1724966695.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001686473236382,1610612736,1048576000,1497403392,1.684387830297926,0,3.284556269080956,0,1.6001684387830295,0,0
1724966709.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001690396198187,1610612736,1048576000,1497403392,1.589862844668027,0,3.179725689336054,0,1.589862844668027,0,0
1724966723.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001668600862162,1610612736,1048576000,1497403392,1.6333108299396766,0,3.266621659879353,0,1.6333108299396766,0,0
1724966737.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001675657802212,1610612736,1048576000,1497403392,1.5437646710512405,0,3.087529342102481,0,1.5437646710512405,0,0
1724966751.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001448361383858,1610612736,1048576000,1497403392,1.58716540837337,0,3.17433081674674,0,1.58716540837337,0,0
1724966765.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001749532294431,1610612736,1048576000,1497403392,1.6479894528675014,0,3.2520325203252027,0,1.6040430674577013,0,0
1724966779.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001735865398654,1610612736,1048576000,1497403392,1.435393196981297,0,2.8109783440883733,0,1.3755851471070764,0,0
1724966793.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001742843298419,1610612736,1048576000,1497403392,1.695730882925823,0,3.2998006370448447,0,1.604069754119022,0,0
1724966807.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001707200119389,1610612736,1048576000,1497403392,1.7068533402471695,0,3.327283726557774,0,1.6204303863106042,0,0
1724966821.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001726159524202,1610612736,1048576000,1497403392,1.5992822733212413,0,3.1595576619273302,0,1.5602753886060892,0,0
1724966835.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001725744608072,1610612736,1048576000,1497403392,1.6107775662615318,0,3.221555132523064,0,1.6107775662615318,0,0
1724966849.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001699940576008,1610612736,1048576000,1497403392,1.5717504060355216,0,3.1435008120710437,0,1.5717504060355216,0,0
1724966863.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001708015667726,1610612736,1048576000,1497403392,1.6216065087930214,0,3.2432130175860427,0,1.6216065087930214,0,0
1724966877.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001478439796049,1610612736,1048576000,1497403392,1.3436761010175915,0,2.687352202035183,0,1.3436761010175915,0,0
1724966891.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001694829165748,1610612736,1048576000,1497403392,1.6648498662174214,0,3.270240808641363,0,1.605390942423942,0,0
1724966905.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001689666731087,1610612736,1048576000,1497403392,1.733203505355404,0,3.3885102239532614,0,1.6553067185978576,0,0
1724966919.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001410973090794,1610612736,1048576000,1497403392,1.6955415951133623,0,3.30413233919527,0,1.6085907440819078,0,0
1724966933.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001716726855309,1610612736,1048576000,1497403392,1.6827934371055953,0,3.3445519562473707,0,1.6617585191417754,0,0
1724966947.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001485857818561,1610612736,1048576000,1497403392,1.389656352260108,0,2.779312704520216,0,1.389656352260108,0,0
1724966961.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001748780711586,1610612736,1048576000,1497403392,1.3422852352873167,0,2.6845704705746334,0,1.3422852352873167,0,0
1724966975.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001742855440183,1610612736,1048576000,1497403392,1.308173735949555,0,2.6163474718991107,0,1.308173735949555,0,0
1724966989.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.000171455788977,1610612736,1048576000,1497403392,1.5809114138127536,0,3.161822827625507,0,1.5809114138127536,0,0
1724967003.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001692769366497,1610612736,1048576000,1497403392,1.5623922983250234,0,3.1247845966500467,0,1.5623922983250234,0,0
1724967017.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001683562977316,1610612736,1048576000,1497403392,1.739603153030715,0,3.406722841351817,0,1.667119688321102,0,0
1724967031.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001683562977316,1610612736,1048576000,1497403392,1.6322977311061535,0,3.1920488963853675,0,1.5597511652792135,0,0
1724967045.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001731522032937,1610612736,1048576000,1497403392,1.6654946519116178,0,3.2569673192938304,0,1.5914726673822126,0,0
1724967059.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001717429173632,1610612736,1048576000,1497403392,1.5447773827662097,0,3.089554765532419,0,1.5447773827662097,0,0
1724967073.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001443968758483,1610612736,1048576000,1497403392,1.5552682369254411,0,3.1105364738508823,0,1.5552682369254411,0,0
1724967087.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001722268559107,1610612736,1048576000,1497403392,1.3428932178932178,0,2.685786435786436,0,1.3428932178932178,0,0
1724967101.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001680525710415,1610612736,1048576000,1497403392,1.6302963403243609,0,3.2605926806487213,0,1.6302963403243609,0,0
1724967115.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001690616951915,1610612736,1048576000,1497403392,1.6351090617744206,0,3.270218123548841,0,1.6351090617744206,0,0
1724967129.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001728445840244,1610612736,1048576000,1497403392,1.6350890101579905,0,3.270178020315981,0,1.6350890101579905,0,0
1724967143.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001748316639809,1610612736,1048576000,1497403392,1.7317604873377743,0,3.3820263635067125,0,1.6502658761689382,0,0
1724967157.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001738934227887,1610612736,1048576000,1497403392,1.7230576441102756,0,3.341687552213868,0,1.6186299081035922,0,0
1724967171.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001730319569719,1610612736,1048576000,1497403392,1.6640583212821174,0,3.248875770122229,0,1.584817448840112,0,0
1724967185.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001708725309622,1610612736,1048576000,1497403392,1.591053732157469,0,3.182107464314938,0,1.591053732157469,0,0
1724967199.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001738710835511,1610612736,1048576000,1497403392,1.075,0,2.15,0,1.075,0,0
1724967213.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001737892042414,1610612736,1048576000,1497403392,1.6138098605595748,0,3.227619721119149,0,1.6138098605595748,0,0
1724967227.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001493709937253,1610612736,1048576000,1497403392,1.5516611902154072,0,3.1033223804308143,0,1.5516611902154072,0,0
1724967241.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001466585860425,1610612736,1048576000,1497403392,1.5928322548531606,0,3.185664509706321,0,1.5928322548531606,0,0
1724967255.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001752564819197,1610612736,1048576000,1497403392,1.6605166051660514,0,3.247232472324723,0,1.5867158671586712,0,0
1724967269.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001731507374152,1610612736,1048576000,1497403392,1.7317408458750645,0,3.3920696981057965,0,1.6603288522307318,0,0
1724967283.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.000169646907269,1610612736,1048576000,1497403392,1.6533830761404105,0,3.2219772765813124,0,1.568594200440902,0,0
1724967297.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001766018242053,1610612736,1048576000,1497403392,1.640640442775252,0,3.20221387626013,0,1.5615734334848783,0,0
1724967311.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.000176701269332,1610612736,1048576000,1497403392,1.6011225848235169,0,3.2022451696470338,0,1.6011225848235169,0,0
1724967325.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001779014278522,1610612736,1048576000,1497403392,1.5482334259626838,0,3.0964668519253675,0,1.5482334259626838,0,0
1724967339.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001740950613678,1610612736,1048576000,1497403392,1.613091304854822,0,3.226182609709644,0,1.613091304854822,0,0
1724967353.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001774795728594,1610612736,1048576000,1497403392,1.585308105659756,0,3.170616211319512,0,1.585308105659756,0,0
1724967367.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001777930870889,1610612736,1048576000,1497403392,1.6113168853453868,0,3.222633770690773,0,1.6113168853453868,0,0
1724967381.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001741394825902,1610612736,1048576000,1497403392,1.6950050320461891,0,3.2840722495894914,0,1.5890672175433025,0,0
1724967395.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001709670071654,1610612736,1048576000,1497403392,1.699660067986403,0,3.2993401319736053,0,1.5996800639872026,0,0
1724967409.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001692483594036,1610612736,1048576000,1497403392,1.693105154854002,0,3.2820192232554506,0,1.5889140684014482,0,0
1724967423.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001702099481079,1610612736,1048576000,1497403392,1.5914111303769507,0,3.1828222607539014,0,1.5914111303769507,0,0
1724967437.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001700249420083,1610612736,1048576000,1497403392,1.5892971511255545,0,3.178594302251109,0,1.5892971511255545,0,0
1724967451.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001643786026591,1610612736,1048576000,1497403392,1.640792629054651,0,3.281585258109302,0,1.640792629054651,0,0
1724967465.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001663009930002,1610612736,1048576000,1497403392,1.5734230914776235,0,3.1468461829552474,0,1.5734230914776235,0,0
1724967479.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001670601116072,1610612736,1048576000,1497403392,1.6439643024894317,0,3.2879286049788634,0,1.6439643024894317,0,0
1724967493.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001711959167542,1610612736,1048576000,1497403392,1.5707773808057162,0,3.1415547616114323,0,1.5707773808057162,0,0
1724967507.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001451298721339,1610612736,1048576000,1497403392,1.7454182770228148,0,3.3661638199725714,0,1.6207455429497566,0,0
1724967521.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.000137086962269,1610612736,1048576000,1497403392,1.723446893787575,0,3.3667334669338684,0,1.643286573146293,0,0
1724967535.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001795238875382,1610612736,1048576000,1497403392,1.6684896460948075,0,3.262824196807624,0,1.594334550712816,0,0
1724967549.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001752618612584,1610612736,1048576000,1497403392,1.5723938634142194,0,3.1447877268284388,0,1.5723938634142194,0,0
1724967563.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001448100367106,1610612736,1048576000,1497403392,1.5464297110876557,0,3.0928594221753114,0,1.5464297110876557,0,0
1724967577.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001772959767621,1610612736,1048576000,1497403392,1.3680073285639505,0,2.736014657127901,0,1.3680073285639505,0,0
1724967591.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001782742830621,1610612736,1048576000,1497403392,1.5959781350995492,0,3.1919562701990984,0,1.5959781350995492,0,0
1724967605.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001731066337437,1610612736,1048576000,1497403392,1.6627804747524944,0,3.2873361110049317,0,1.624555636252437,0,0
1724967619.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001693060636618,1610612736,1048576000,1497403392,1.663445779006336,0,3.277966682159544,0,1.6145209031532084,0,0
1724967633.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.000165265645954,1610612736,1048576000,1497403392,1.7015609972627064,0,3.304480777292792,0,1.6029197800300858,0,0
1724967647.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001704247851572,1610612736,1048576000,1497403392,1.6603328044865882,0,3.246873039884884,0,1.5865402353982954,0,0
1724967661.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001699847886524,1610612736,1048576000,1497403392,1.5960175561931182,0,3.154034694381638,0,1.5580171381885202,0,0
1724967675.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001717921149005,1610612736,1048576000,1497403392,1.6114692153811958,0,3.204415796102837,0,1.5929465807216416,0,0
1724967689.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001685670744606,1610612736,1048576000,1497403392,1.5994094488188977,0,3.174212598425197,0,1.5748031496062993,0,0
1724967703.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001673800848837,1610612736,1048576000,1497403392,1.6819939273465998,0,3.320299700736145,0,1.6383057733895452,0,0
1724967717.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001707650383109,1610612736,1048576000,1497403392,1.7105917454002986,0,3.3814022874191947,0,1.6708105420188963,0,0
1724967731.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001717126936543,1610612736,1048576000,1497403392,1.653307661720696,0,3.28568737835632,0,1.6323797166356238,0,0
1724967745.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001736187180966,1610612736,1048576000,1497403392,1.7205488763328944,0,3.356132376056757,0,1.6355834997238623,0,0
1724967759.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.4016214818731082,1610612736,1048576000,1497403392,1.678058363688454,0,3.2742602218311303,0,1.596201858142676,0,0
1724967773.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.6646754379157804,1610612736,1048576000,1497403392,1.7029328287606431,0,3.321770209187428,0,1.6188373804267844,0,0
1724967787.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.9071898650708484,1610612736,1048576000,1497403392,1.6453758084051282,0,3.2907516168102564,0,1.6453758084051282,0,0
1724967801.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.9976779772407384,1610612736,1048576000,3416064,1.381487916866024,0,2.762975833732048,0,1.381487916866024,0,0
1724967815.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.5888821917349599,1610612736,1048576000,3416064,1.586408065093905,0,3.17281613018781,0,1.586408065093905,0,0
1724967829.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.2058554227569686,1610612736,1048576000,294395904,1.6005238077916408,0,3.2010476155832817,0,1.6005238077916408,0,0
1724967843.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.1782388016094596,1610612736,1048576000,283295744,1.5464869356476778,0,3.092973871295356,0,1.5464869356476778,0,0
1724967857.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001431892654768,1610612736,1048576000,131387392,1.387212052353636,0,2.696271313025377,0,1.309059260671741,0,0
1724967871.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001457146297771,1610612736,1048576000,131387392,1.6923296944272297,0,3.289316870858559,0,1.5969871764313297,0,0
1724967885.0,free5gc,free5gc-nwdaf-anlf-7f89bb7bbf-tpjcw,nwdaf-anlf,1.0,0.8,0.0001441466793826,1610612736,1048576000,151420928,1.7720574519679166,0,3.4508487222533115,0,1.6787912702853949,0,0
