time,pod,namespace,cpu_request,cpu_limit,cpu_usage,memory_request,memory_limit,memory_usage,receive_packets,transmit_packets,total_packets,receive_packets_dropped,transmit_packets_dropped,total_packets_dropped
1724530170000,gnb,free5gc,0.1,0.25,0.001182354315689,,,,,,,,,
1724530200000,gnb,free5gc,0.1,0.25,0.0011778421165534,,,,,,,,,
1724530230000,gnb,free5gc,0.1,0.25,0.0011819703020318,,,,,,,,,
1724530260000,gnb,free5gc,0.1,0.25,0.0011860594670578,,,,,,,,,
1724530290000,gnb,free5gc,0.1,0.25,0.0011826484467082,,,,,,,,,
1724530320000,gnb,free5gc,0.1,0.25,0.001189326059916,,,,,,,,,
1724530350000,gnb,free5gc,0.1,0.25,0.0011813337694012,,,,,,,,,
1724530380000,gnb,free5gc,0.1,0.25,0.0011964231365002,,,,,,,,,
1724530410000,gnb,free5gc,0.1,0.25,0.0010377277430545,,,,,,,,,
1724530440000,gnb,free5gc,0.1,0.25,0.0012102828441374,,,,,,,,,
1724530470000,gnb,free5gc,0.1,0.25,0.001188116492546,,,,,,,,,
1724530500000,gnb,free5gc,0.1,0.25,0.001194621998151,,,,,,,,,
1724530530000,gnb,free5gc,0.1,0.25,0.0010341794040765,,,,,,,,,
1724530560000,gnb,free5gc,0.1,0.25,0.0011700610036521,,,,,,,,,
1724530590000,gnb,free5gc,0.1,0.25,0.0011720778092836,,,,,,,,,
1724530620000,gnb,free5gc,0.1,0.25,0.0011703092321358,,,,,,,,,
1724530650000,gnb,free5gc,0.1,0.25,0.0011970532995976,,,,,,,,,
1724530680000,gnb,free5gc,0.1,0.25,0.0011886372800372,,,,,,,,,
1724530710000,gnb,free5gc,0.1,0.25,0.000992598271891,,,,,,,,,
1724530740000,gnb,free5gc,0.1,0.25,0.001189744524032,,,,,,,,,
1724530770000,gnb,free5gc,0.1,0.25,0.0011928237953809,,,,,,,,,
1724530800000,gnb,free5gc,0.1,0.25,0.0011819922783303,,,,,,,,,
1724530830000,gnb,free5gc,0.1,0.25,0.0011904585137815,,,,,,,,,
1724530860000,gnb,free5gc,0.1,0.25,0.0011908331430021,,,,,,,,,
1724530890000,gnb,free5gc,0.1,0.25,0.0011856187742561,,,,,,,,,
1724530920000,gnb,free5gc,0.1,0.25,0.0011847281898236,,,,,,,,,
1724530950000,gnb,free5gc,0.1,0.25,0.0011948541474701,,,,,,,,,
1724530980000,gnb,free5gc,0.1,0.25,0.001185355620307,,,,,,,,,
1724531010000,gnb,free5gc,0.1,0.25,0.0011805127755102,,,,,,,,,
1724531040000,gnb,free5gc,0.1,0.25,0.0011937397525135,,,,,,,,,
1724531070000,gnb,free5gc,0.1,0.25,0.0011931344756614,,,,,,,,,
1724531100000,gnb,free5gc,0.1,0.25,0.0011804880421249,,,,,,,,,
1724531130000,gnb,free5gc,0.1,0.25,0.0011992449121373,,,,,,,,,
1724531160000,gnb,free5gc,0.1,0.25,0.0011999313243211,,,,,,,,,
1724531190000,gnb,free5gc,0.1,0.25,0.0009976596274466,,,,,,,,,
1724531220000,gnb,free5gc,0.1,0.25,0.0011772678847358,,,,,,,,,
1724531250000,gnb,free5gc,0.1,0.25,0.0011927246390421,,,,,,,,,
1724531280000,gnb,free5gc,0.1,0.25,0.001170350146182,,,,,,,,,
1724531310000,gnb,free5gc,0.1,0.25,0.0011711446532468,,,,,,,,,
1724531340000,gnb,free5gc,0.1,0.25,0.0011798372661237,,,,,,,,,
1724531370000,gnb,free5gc,0.1,0.25,0.0011979686673355,,,,,,,,,
1724531400000,gnb,free5gc,0.1,0.25,0.0011957613546088,,,,,,,,,
1724531430000,gnb,free5gc,0.1,0.25,0.001171551171486,,,,,,,,,
1724531460000,gnb,free5gc,0.1,0.25,0.0011750686566563,,,,,,,,,
1724531490000,gnb,free5gc,0.1,0.25,0.0011725097146635,,,,,,,,,
1724531520000,gnb,free5gc,0.1,0.25,0.0011885814439518,,,,,,,,,
1724531550000,gnb,free5gc,0.1,0.25,0.0011987769759351,,,,,,,,,
1724531580000,gnb,free5gc,0.1,0.25,0.0011613694752572,,,,,,,,,
1724531610000,gnb,free5gc,0.1,0.25,0.0011697467618932,,,,,,,,,
1724531640000,gnb,free5gc,0.1,0.25,0.001178036732456,,,,,,,,,
1724531670000,gnb,free5gc,0.1,0.25,0.0011725405481591,,,,,,,,,
1724531700000,gnb,free5gc,0.1,0.25,0.0011706039140476,,,,,,,,,
1724531730000,gnb,free5gc,0.1,0.25,0.0011853482399153,,,,,,,,,
1724531760000,gnb,free5gc,0.1,0.25,0.0011857967109938,,,,,,,,,
1724531790000,gnb,free5gc,0.1,0.25,0.0011813261245869,,,,,,,,,
1724531820000,gnb,free5gc,0.1,0.25,0.001186961637433,,,,,,,,,
1724531850000,gnb,free5gc,0.1,0.25,0.0011958105312208,,,,,,,,,
1724531880000,gnb,free5gc,0.1,0.25,0.00117270380943,,,,,,,,,
1724531910000,gnb,free5gc,0.1,0.25,0.0011762542046022,,,,,,,,,
1724531940000,gnb,free5gc,0.1,0.25,0.0011800247273468,,,,,,,,,
1724531970000,gnb,free5gc,0.1,0.25,0.0011779260609278,,,,,,,,,
1724532000000,gnb,free5gc,0.1,0.25,0.0011703719051505,,,,,,,,,
1724532030000,gnb,free5gc,0.1,0.25,0.0011625482190384,,,,,,,,,
1724532060000,gnb,free5gc,0.1,0.25,0.0009509202033987,,,,,,,,,
1724532090000,gnb,free5gc,0.1,0.25,0.001178282476232,,,,,,,,,
1724532120000,gnb,free5gc,0.1,0.25,0.0011958753737514,,,,,,,,,
1724532150000,gnb,free5gc,0.1,0.25,0.001201353160012,,,,,,,,,
1724532180000,gnb,free5gc,0.1,0.25,0.0011821851813578,,,,,,,,,
1724532210000,gnb,free5gc,0.1,0.25,0.0011928776010489,,,,,,,,,
1724532240000,gnb,free5gc,0.1,0.25,0.0011841353993939,,,,,,,,,
1724532270000,gnb,free5gc,0.1,0.25,0.001199813944848,,,,,,,,,
1724532300000,gnb,free5gc,0.1,0.25,0.0011664503573277,,,,,,,,,
1724532330000,gnb,free5gc,0.1,0.25,0.0011674432217077,,,,,,,,,
1724532360000,gnb,free5gc,0.1,0.25,0.000989224990664,,,,,,,,,
1724532390000,gnb,free5gc,0.1,0.25,0.0011899726620002,,,,,,,,,
1724532420000,gnb,free5gc,0.1,0.25,0.0011629434959963,,,,,,,,,
1724532450000,gnb,free5gc,0.1,0.25,0.0009746729862624,,,,,,,,,
1724532480000,gnb,free5gc,0.1,0.25,0.0011761358883158,,,,,,,,,
1724532510000,gnb,free5gc,0.1,0.25,0.0011713976257915,,,,,,,,,
1724532540000,gnb,free5gc,0.1,0.25,0.0011700548931778,,,,,,,,,
1724532570000,gnb,free5gc,0.1,0.25,0.0009408663698126,,,,,,,,,
1724532600000,gnb,free5gc,0.1,0.25,0.0012175940594059,,,,,,,,,
1724532630000,gnb,free5gc,0.1,0.25,0.0011442176512754,,,,,,,,,
1724532660000,gnb,free5gc,0.1,0.25,0.0011719336959527,,,,,,,,,
1724532690000,gnb,free5gc,0.1,0.25,0.0011778496321892,,,,,,,,,
1724532720000,gnb,free5gc,0.1,0.25,0.0011492353706111,,,,,,,,,
1724532750000,gnb,free5gc,0.1,0.25,0.0011544742921173,,,,,,,,,
1724532780000,gnb,free5gc,0.1,0.25,0.001147706705213,,,,,,,,,
1724532810000,gnb,free5gc,0.1,0.25,0.0011723826796644,,,,,,,,,
1724532840000,gnb,free5gc,0.1,0.25,0.0011697925638243,,,,,,,,,
1724532870000,gnb,free5gc,0.1,0.25,0.001018103559039,,,,,,,,,
1724532900000,gnb,free5gc,0.1,0.25,0.0011748896227112,,,,,,,,,
1724532930000,gnb,free5gc,0.1,0.25,0.0011640283579522,,,,,,,,,
1724532960000,gnb,free5gc,0.1,0.25,0.0011712230037422,,,,,,,,,
1724532990000,gnb,free5gc,0.1,0.25,0.0011861307786774,,,,,,,,,
1724533020000,gnb,free5gc,0.1,0.25,0.0011920374319289,,,,,,,,,
1724533050000,gnb,free5gc,0.1,0.25,0.0011724296722819,,,,,,,,,
1724533080000,gnb,free5gc,0.1,0.25,0.0011547819849748,,,,,,,,,
1724533110000,gnb,free5gc,0.1,0.25,0.0011689013738959,,,,,,,,,
1724533140000,gnb,free5gc,0.1,0.25,0.0011828521234149,,,,,,,,,
1724533170000,gnb,free5gc,0.1,0.25,0.0011880796334368,,,,,,,,,
1724533200000,gnb,free5gc,0.1,0.25,0.0011705543582167,,,,,,,,,
1724533230000,gnb,free5gc,0.1,0.25,0.0011634615873991,,,,,,,,,
1724533260000,gnb,free5gc,0.1,0.25,0.0011826639520249,,,,,,,,,
1724533290000,gnb,free5gc,0.1,0.25,0.0011955657286771,,,,,,,,,
1724533320000,gnb,free5gc,0.1,0.25,0.0011958498210076,,,,,,,,,
1724533350000,gnb,free5gc,0.1,0.25,0.0007633358249999,,,,,,,,,
1724533380000,gnb,free5gc,0.1,0.25,0.0011787546400847,,,,,,,,,
1724533410000,gnb,free5gc,0.1,0.25,0.0011931810236728,,,,,,,,,
1724533440000,gnb,free5gc,0.1,0.25,0.0012112464104586,,,,,,,,,
1724533470000,gnb,free5gc,0.1,0.25,0.0011995551733263,,,,,,,,,
1724533500000,gnb,free5gc,0.1,0.25,0.0012005496588941,,,,,,,,,
1724533530000,gnb,free5gc,0.1,0.25,0.0012097261194869,,,,,,,,,
1724533560000,gnb,free5gc,0.1,0.25,0.0012024505517826,,,,,,,,,
1724533590000,gnb,free5gc,0.1,0.25,0.0012007351353481,,,,,,,,,
1724533620000,gnb,free5gc,0.1,0.25,0.0012032813098548,,,,,,,,,
1724533650000,gnb,free5gc,0.1,0.25,0.0011950137263528,,,,,,,,,
1724533680000,gnb,free5gc,0.1,0.25,0.0011827903041341,,,,,,,,,
1724533710000,gnb,free5gc,0.1,0.25,0.0011842828974229,,,,,,,,,
1724533740000,gnb,free5gc,0.1,0.25,0.0012182980820935,,,,,,,,,
1724533770000,gnb,free5gc,0.1,0.25,0.0012048594961435,,,,,,,,,
1724533800000,gnb,free5gc,0.1,0.25,0.0012069179244218,,,,,,,,,
1724533830000,gnb,free5gc,0.1,0.25,0.0012026204964341,,,,,,,,,
1724533860000,gnb,free5gc,0.1,0.25,0.0010250030998309,,,,,,,,,
1724533890000,gnb,free5gc,0.1,0.25,0.0012103660958975,,,,,,,,,
1724533920000,gnb,free5gc,0.1,0.25,0.0012020890603795,,,,,,,,,
1724533950000,gnb,free5gc,0.1,0.25,0.0010032239558999,,,,,,,,,
1724533980000,gnb,free5gc,0.1,0.25,0.0010348759028837,,,,,,,,,
1724534010000,gnb,free5gc,0.1,0.25,0.0010284580774408,,,,,,,,,
1724534040000,gnb,free5gc,0.1,0.25,0.0011855178429152,,,,,,,,,
1724534070000,gnb,free5gc,0.1,0.25,0.0011904569329779,,,,,,,,,
1724534100000,gnb,free5gc,0.1,0.25,0.0011820222360048,,,,,,,,,
1724534130000,gnb,free5gc,0.1,0.25,0.0011730438989588,,,,,,,,,
1724534160000,gnb,free5gc,0.1,0.25,0.0011918365859808,,,,,,,,,
1724534190000,gnb,free5gc,0.1,0.25,0.0012034508530946,,,,,,,,,
1724534220000,gnb,free5gc,0.1,0.25,0.0012006001787766,,,,,,,,,
1724534250000,gnb,free5gc,0.1,0.25,0.0012038363517739,,,,,,,,,
1724534280000,gnb,free5gc,0.1,0.25,0.0011946237341771,,,,,,,,,
1724534310000,gnb,free5gc,0.1,0.25,0.001172049747261,,,,,,,,,
1724534340000,gnb,free5gc,0.1,0.25,0.0011634814277096,,,,,,,,,
1724534370000,gnb,free5gc,0.1,0.25,0.0014574658576536,,,,,,,,,
1724534400000,gnb,free5gc,0.1,0.25,0.0014382884620127,,,,,,,,,
1724534430000,gnb,free5gc,0.1,0.25,0.0014213439794498,,,,,,,,,
1724534460000,gnb,free5gc,0.1,0.25,0.0014153675958876,,,,,,,,,
1724534490000,gnb,free5gc,0.1,0.25,0.0014582478279206,,,,,,,,,
1724534520000,gnb,free5gc,0.1,0.25,0.0014114114337843,,,,,,,,,
1724534550000,gnb,free5gc,0.1,0.25,0.0014444338316184,,,,,,,,,
1724534580000,gnb,free5gc,0.1,0.25,0.0014743018433613,,,,,,,,,
1724534610000,gnb,free5gc,0.1,0.25,0.0014762449360697,,,,,,,,,
1724534640000,gnb,free5gc,0.1,0.25,0.0014624862493398,,,,,,,,,
1724534670000,gnb,free5gc,0.1,0.25,0.0014420139749382,,,,,,,,,
1724534700000,gnb,free5gc,0.1,0.25,0.0014323640243054,,,,,,,,,
1724534730000,gnb,free5gc,0.1,0.25,0.0013709081937166,,,,,,,,,
1724534760000,gnb,free5gc,0.1,0.25,0.0014029685220571,,,,,,,,,
1724534790000,gnb,free5gc,0.1,0.25,0.0014411122123113,,,,,,,,,
1724534820000,gnb,free5gc,0.1,0.25,0.0014501060320349,,,,,,,,,
1724534850000,gnb,free5gc,0.1,0.25,0.0014748015735348,,,,,,,,,
1724534880000,gnb,free5gc,0.1,0.25,0.0014460710238429,,,,,,,,,
1724534910000,gnb,free5gc,0.1,0.25,0.001449799435888,,,,,,,,,
1724534940000,gnb,free5gc,0.1,0.25,0.0014765319812792,,,,,,,,,
1724534970000,gnb,free5gc,0.1,0.25,0.0014414051864208,,,,,,,,,
1724535000000,gnb,free5gc,0.1,0.25,0.0014764375553404,,,,,,,,,
1724535030000,gnb,free5gc,0.1,0.25,0.00093665395,,,,,,,,,
1724535060000,gnb,free5gc,0.1,0.25,0.0014245006250684,,,,,,,,,
1724535090000,gnb,free5gc,0.1,0.25,0.0014715519432326,,,,,,,,,
1724535120000,gnb,free5gc,0.1,0.25,0.0015175464610695,,,,,,,,,
1724535150000,gnb,free5gc,0.1,0.25,0.0015071675349931,,,,,,,,,
1724535180000,gnb,free5gc,0.1,0.25,0.0012684576599463,,,,,,,,,
1724535210000,gnb,free5gc,0.1,0.25,0.0014200972323637,,,,,,,,,
1724535240000,gnb,free5gc,0.1,0.25,0.0014332339691823,,,,,,,,,
1724535270000,gnb,free5gc,0.1,0.25,0.001410375840162,,,,,,,,,
1724535300000,gnb,free5gc,0.1,0.25,0.001388413766368,,,,,,,,,
1724535330000,gnb,free5gc,0.1,0.25,0.0013768241394375,,,,,,,,,
1724535360000,gnb,free5gc,0.1,0.25,0.0013992394104393,,,,,,,,,
1724535390000,gnb,free5gc,0.1,0.25,0.0013814929820241,,,,,,,,,
1724535420000,gnb,free5gc,0.1,0.25,0.0014207039884423,,,,,,,,,
1724535450000,gnb,free5gc,0.1,0.25,0.0013695657129427,,,,,,,,,
1724535480000,gnb,free5gc,0.1,0.25,0.0014200921459492,,,,,,,,,
1724535510000,gnb,free5gc,0.1,0.25,0.0014204903177923,,,,,,,,,
1724535540000,gnb,free5gc,0.1,0.25,0.0013721075582017,,,,,,,,,
1724535570000,gnb,free5gc,0.1,0.25,0.001396721509755,,,,,,,,,
1724535600000,gnb,free5gc,0.1,0.25,0.0013806479199236,,,,,,,,,
1724535630000,gnb,free5gc,0.1,0.25,0.0013342253699159,,,,,,,,,
1724535660000,gnb,free5gc,0.1,0.25,0.0013547926260006,,,,,,,,,
1724535690000,gnb,free5gc,0.1,0.25,0.0013450639074097,,,,,,,,,
1724535720000,gnb,free5gc,0.1,0.25,0.001348891914174,,,,,,,,,
1724535750000,gnb,free5gc,0.1,0.25,0.0013390335137233,,,,,,,,,
1724535780000,gnb,free5gc,0.1,0.25,0.0013494067764705,,,,,,,,,
1724535810000,gnb,free5gc,0.1,0.25,0.0013427852705969,,,,,,,,,
1724535840000,gnb,free5gc,0.1,0.25,0.0013623568304018,,,,,,,,,
1724535870000,gnb,free5gc,0.1,0.25,0.0014243453969584,,,,,,,,,
1724535900000,gnb,free5gc,0.1,0.25,0.001408126544004,,,,,,,,,
1724535930000,gnb,free5gc,0.1,0.25,0.0013893413280244,,,,,,,,,
1724535960000,gnb,free5gc,0.1,0.25,0.0013478522780319,,,,,,,,,
1724535990000,gnb,free5gc,0.1,0.25,0.0013482133664416,,,,,,,,,
1724536020000,gnb,free5gc,0.1,0.25,0.0013569764666641,,,,,,,,,
1724536050000,gnb,free5gc,0.1,0.25,0.0013555632291354,,,,,,,,,
1724536080000,gnb,free5gc,0.1,0.25,0.0012283696661392,,,,,,,,,
1724536110000,gnb,free5gc,0.1,0.25,0.0014134223931969,,,,,,,,,
1724536140000,gnb,free5gc,0.1,0.25,0.0013661294982975,,,,,,,,,
1724536170000,gnb,free5gc,0.1,0.25,0.001347726850332,,,,,,,,,
1724536200000,gnb,free5gc,0.1,0.25,0.0013338086030745,,,,,,,,,
1724536230000,gnb,free5gc,0.1,0.25,0.0013223267869168,,,,,,,,,
1724536260000,gnb,free5gc,0.1,0.25,0.001327438453901,,,,,,,,,
1724536290000,gnb,free5gc,0.1,0.25,0.0013310634569953,,,,,,,,,
1724536320000,gnb,free5gc,0.1,0.25,0.0013486685185185,,,,,,,,,
1724536350000,gnb,free5gc,0.1,0.25,0.0013749874602123,,,,,,,,,
1724536380000,gnb,free5gc,0.1,0.25,0.0009811937499999,,,,,,,,,
1724536410000,gnb,free5gc,0.1,0.25,0.0013387098415183,,,,,,,,,
1724536440000,gnb,free5gc,0.1,0.25,0.0013845605542325,,,,,,,,,
1724536470000,gnb,free5gc,0.1,0.25,0.0013938554346066,,,,,,,,,
1724536500000,gnb,free5gc,0.1,0.25,0.0013916241810361,,,,,,,,,
1724536530000,gnb,free5gc,0.1,0.25,0.0014027725162673,,,,,,,,,
1724536560000,gnb,free5gc,0.1,0.25,0.0014010801226089,,,,,,,,,
1724536590000,gnb,free5gc,0.1,0.25,0.0011517143287646,,,,,,,,,
1724536620000,gnb,free5gc,0.1,0.25,0.0013878103840585,,,,,,,,,
1724536650000,gnb,free5gc,0.1,0.25,0.0013983351263243,,,,,,,,,
1724536680000,gnb,free5gc,0.1,0.25,0.0014050629513593,,,,,,,,,
1724536710000,gnb,free5gc,0.1,0.25,0.0014018828227249,,,,,,,,,
1724536740000,gnb,free5gc,0.1,0.25,0.0013752811728956,,,,,,,,,
1724536770000,gnb,free5gc,0.1,0.25,0.0013549542535322,,,,,,,,,
1724536800000,gnb,free5gc,0.1,0.25,0.001384660048911,,,,,,,,,
1724536830000,gnb,free5gc,0.1,0.25,0.0013793542244407,,,,,,,,,
1724514000000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,0.9351378958120532,0.5610827374872319,1.4962206332992851,0.0,0.0,0.0
1724514030000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.9211388259007307,1.4802217183169564,3.4013605442176877,0.0,0.0,0.0
1724514060000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.16863534106633,1.16863534106633,2.33727068213266,0.0,0.0,0.0
1724514090000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4155833798548527,1.4155833798548527,2.831166759709705,0.0,0.0,0.0
1724514120000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.520895285224616,1.4527954963339615,2.9736907815585774,0.0,0.0,0.0
1724514150000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.8396479053629229,1.443774305474699,3.283422210837622,0.0,0.0,0.0
1724514180000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.731876280612743,1.3903795492243147,3.1222558298370577,0.0,0.0,0.0
1724514210000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4606940509915014,1.4606940509915014,2.921388101983003,0.0,0.0,0.0
1724514240000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4809104556335455,1.4809104556335455,2.961820911267091,0.0,0.0,0.0
1724514270000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5454911974197014,1.478295927966671,3.0237871253863724,0.0,0.0,0.0
1724514300000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5734544295729764,1.4738687061822815,3.047323135755258,0.0,0.0,0.0
1724514330000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4610173993890292,1.442043147448912,2.903060546837941,0.0,0.0,0.0
1724514360000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.505155959777109,1.505155959777109,3.010311919554218,0.0,0.0,0.0
1724514390000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.2262995130938283,1.2262995130938283,2.4525990261876567,0.0,0.0,0.0
1724514420000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.9156640579371569,1.4484289218549236,3.3640929797920807,0.0,0.0,0.0
1724514450000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,2.0695899624886818,1.5090760143146638,3.5786659768033457,0.0,0.0,0.0
1724514480000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.6141900291296365,1.428650945321632,3.042840974451268,0.0,0.0,0.0
1724514510000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.41660838847347,1.41660838847347,2.83321677694694,0.0,0.0,0.0
1724514540000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.311491046092949,1.311491046092949,2.622982092185898,0.0,0.0,0.0
1724514570000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4938548244720582,1.4033181684434488,2.897172992915507,0.0,0.0,0.0
1724514600000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.246405158645021,1.1573762187418055,2.403781377386827,0.0,0.0,0.0
1724514630000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.386331636521174,1.386331636521174,2.772663273042348,0.0,0.0,0.0
1724514660000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.2259900768129224,1.2259900768129224,2.4519801536258448,0.0,0.0,0.0
1724514690000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4714474282128407,1.384891697141497,2.8563391253543378,0.0,0.0,0.0
1724514720000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5606936416184969,1.4836223506743738,3.04431599229287,0.0,0.0,0.0
1724514750000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.41398598490362,1.41398598490362,2.82797196980724,0.0,0.0,0.0
1724514780000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4005175825848684,1.4005175825848684,2.8010351651697367,0.0,0.0,0.0
1724514810000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.55418452408986,1.4599915226298683,3.0141760467197285,0.0,0.0,0.0
1724514840000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.2239164148185984,1.143659600732133,2.367576015550731,0.0,0.0,0.0
1724514870000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4541187275185592,1.4541187275185592,2.9082374550371184,0.0,0.0,0.0
1724514900000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.465421684483439,1.465421684483439,2.930843368966878,0.0,0.0,0.0
1724514930000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5069025860392768,1.4096830643593234,2.9165856503986003,0.0,0.0,0.0
1724514960000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5336385574776157,1.4434245246848147,2.9770630821624304,0.0,0.0,0.0
1724514990000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4584445996466866,1.4584445996466866,2.916889199293373,0.0,0.0,0.0
1724515020000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4295118969246683,1.4295118969246683,2.8590237938493366,0.0,0.0,0.0
1724515050000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.367082335815071,1.2759435134273995,2.6430258492424707,0.0,0.0,0.0
1724515080000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.3958682300390843,1.3958682300390843,2.7917364600781687,0.0,0.0,0.0
1724515110000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4019023282226009,1.4019023282226009,2.8038046564452017,0.0,0.0,0.0
1724515140000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4896640234679377,1.4896640234679377,2.9793280469358754,0.0,0.0,0.0
1724515170000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5649092122523187,1.4728557291786528,3.0377649414309715,0.0,0.0,0.0
1724515200000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5405353360292704,1.4763463636947174,3.016881699723988,0.0,0.0,0.0
1724515230000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.0666666666666669,1.0666666666666669,2.1333333333333333,0.0,0.0,0.0
1724515260000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.476239063890758,1.476239063890758,2.952478127781516,0.0,0.0,0.0
1724515290000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5817658605378004,1.5055361805118823,3.087302041049683,0.0,0.0,0.0
1724515320000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5550549253374268,1.4753085189098665,3.030363444247293,0.0,0.0,0.0
1724515350000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4159626185868692,1.4159626185868692,2.8319252371737385,0.0,0.0,0.0
1724515380000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.24098976109215,1.24098976109215,2.4819795221843,0.0,0.0,0.0
1724515410000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4562051727885246,1.3692675505324932,2.8254727233210177,0.0,0.0,0.0
1724515440000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5197568389057752,1.4303593777936707,2.950116216699446,0.0,0.0,0.0
1724515470000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.405417658392837,1.405417658392837,2.810835316785674,0.0,0.0,0.0
1724515500000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.3887657713559671,1.3887657713559671,2.7775315427119343,0.0,0.0,0.0
1724515530000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5674412209542143,1.4574453457995329,3.024886566753747,0.0,0.0,0.0
1724515560000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.5362821970830591,1.456475329702121,2.99275752678518,0.0,0.0,0.0
1724515590000,nwdaf-mtlf,free5gc,0.7,1.0,undefined,262144000.0,314572800.0,undefined,1.4855879848542493,1.4855879848542493,2.9711759697084985,0.0,0.0,0.0
